LoanID,PoolID,BorrowerID,ServicerID,ServicerName,OriginationChannel,OriginationDate,CutoffDate,MaturityDate,OriginalLoanAmount,OriginalTerm,RemainingTerm,MonthsOnBook,InterestRate,MonthlyEMI,LoanPurpose,CurrentBalance,ScheduledPaymentDue,LastPaymentAmount,LastPaymentDate,DelinquencyStatus,DelinquencyDays,TotalPaymentsDue,TotalPaymentsMade,Times30DPD_Last12M,Times60DPD_Last12M,Times90DPD_Last12M,VehicleMake,VehicleModel,VehicleYear,VehicleType,IsNewVehicle,OriginalVehicleValue,CurrentVehicleValue,LTV_AtOrigination,LTV_Current,BorrowerAge,EmploymentType,AnnualIncome_INR,DTI_Ratio,CIBIL_Score_Origination,CIBIL_Score_Current,Region,State,IFRS9_Stage,PD_Estimate,LGD_Estimate,EAD,ECL_Provision,IsDefaulted,IsModified,ModificationType,LossAmount,RecoveryAmount,NetLoss,PrepaymentAmount,InsuranceType,HasInsurance
ZAAUTO2024-1-00050,ZAAUTO2024-1,BOR-267457,SVC001,HDFC Bank Auto Finance,Online,2023-08-14,2024-10-31,2029-07-13,516400.0,72,58,14,13.55,10516.77,New Vehicle Purchase,400480.91,10516.77,10444.13,2024-10-15,Current,0,14,14,0,0,0,Hyundai,i20,2023,Sedan,True,736000.0,640215.0,0.7016,0.654,43,Business Owner,1301000.0,0.097,781,790,East,Bihar,1,0.0199,0.6147,413581.84,5059.15,False,False,,0,0,0,0,Comprehensive,True
ZAAUTO2024-1-00051,ZAAUTO2024-1,BOR-901535,SVC002,ICICI Auto Loans,Dealer,2023-04-06,2024-10-31,2028-03-10,958000.0,60,42,18,8.01,19429.37,New Vehicle Purchase,654263.06,19429.37,20193.2,2024-10-23,Current,0,18,18,0,0,0,Toyota,Innova,2023,Compact SUV,True,1318000.0,997759.01,0.7269,0.6332,58,Business Owner,3342000.0,0.0698,806,771,South,Karnataka,1,0.0145,0.3911,665157.87,3772.08,False,False,,0,0,0,0,Nil,True
ZAAUTO2024-1-00052,ZAAUTO2024-1,BOR-613641,SVC003,Bajaj Finance Auto,Direct,2024-06-09,2024-10-31,2029-05-14,1066300.0,60,56,4,11.05,23210.54,New Vehicle Purchase,971783.14,23210.54,2743.96,2024-10-16,1-29 DPD,24,4,3,2,0,0,Toyota,Fortuner,2024,Compact SUV,True,1513000.0,1305433.08,0.7047,0.6747,58,Business Owner,673000.0,0.4139,734,698,East,Bihar,1,0.0227,0.5251,980068.18,11682.19,False,False,,0,0,0,0,Third Party,True
ZAAUTO2024-1-00053,ZAAUTO2024-1,BOR-594514,SVC003,Bajaj Finance Auto,Online,2021-08-14,2024-10-31,2027-07-14,1017600.0,72,34,38,11.01,19374.29,New Vehicle Purchase,476555.34,19374.29,19899.67,2024-10-18,Current,0,38,38,0,0,0,Mahindra,Scorpio,2021,MUV,True,1209000.0,682720.01,0.8417,0.7246,28,Self-Employed,2738000.0,0.0849,793,784,East,Jharkhand,1,0.0213,0.4077,482429.34,4189.42,False,False,,0,0,0,0,Third Party,True
ZAAUTO2024-1-00054,ZAAUTO2024-1,BOR-958130,SVC003,Bajaj Finance Auto,Online,2023-09-29,2024-10-31,2030-08-23,1262700.0,84,71,13,10.16,21066.85,New Vehicle Purchase,1117470.1,21066.85,20488.93,2024-10-17,Current,0,13,13,0,0,0,Toyota,Urban Cruiser,2023,SUV,True,1577000.0,1211862.21,0.8007,0.8396,45,Self-Employed,1665000.0,0.1518,723,683,West,Gujarat,1,0.0156,0.5347,1150258.38,9594.67,False,False,,0,0,0,0,Nil,True
ZAAUTO2024-1-00055,ZAAUTO2024-1,BOR-401198,SVC001,HDFC Bank Auto Finance,Dealer,2023-04-27,2024-10-31,2029-03-26,608100.0,72,54,18,12.05,11904.29,Refinance,462180.32,11904.29,12411.46,2024-10-29,Current,0,18,18,0,0,0,Toyota,Urban Cruiser,2021,Hatchback,False,928000.0,656145.27,0.6553,0.6353,43,Business Owner,4595000.0,0.0311,672,695,South,Telangana,1,0.026,0.4691,473628.15,5776.65,False,False,,0,0,0,0,Nil,False
ZAAUTO2024-1-00056,ZAAUTO2024-1,BOR-240718,SVC001,HDFC Bank Auto Finance,Direct,2024-03-09,2024-10-31,2031-02-01,1483600.0,84,77,7,11.17,25535.65,New Vehicle Purchase,1405374.59,25535.65,25967.86,2024-10-20,Current,0,7,7,0,0,0,Skoda,Kushaq,2024,SUV,True,1568000.0,1574655.73,0.9462,0.9785,54,Professional,1582000.0,0.1937,678,670,South,Kerala,1,0.0213,0.5416,1433867.88,16541.21,False,False,,0,0,0,0,Third Party,True
ZAAUTO2024-1-00057,ZAAUTO2024-1,BOR-165142,SVC003,Bajaj Finance Auto,Online,2023-09-05,2024-10-31,2028-08-09,508600.0,60,47,13,12.08,11334.1,Used Vehicle Purchase,399963.2,11334.1,11630.89,2024-10-26,Current,0,13,13,0,0,0,Toyota,Fortuner,2019,Sedan,False,711000.0,603145.23,0.7154,0.6665,30,Professional,1742000.0,0.0781,753,767,West,Goa,1,0.019,0.5148,409378.9,4004.22,False,False,,0,0,0,0,Comprehensive,True
ZAAUTO2024-1-00058,ZAAUTO2024-1,BOR-272529,SVC002,ICICI Auto Loans,Dealer,2023-12-18,2024-10-31,2030-11-11,318300.0,84,74,10,8.92,5108.24,New Vehicle Purchase,274938.93,5108.24,2862.19,2024-09-27,30-59 DPD,55,10,5,0,2,0,Toyota,Innova,2023,Hatchback,True,402000.0,388720.24,0.7917,0.7772,42,Professional,846000.0,0.0725,702,726,East,West Bengal,2,0.1125,0.5949,285191.46,19086.79,False,False,,0,0,0,0,Third Party,True
ZAAUTO2024-1-00059,ZAAUTO2024-1,BOR-570325,SVC002,ICICI Auto Loans,DSA,2021-05-22,2024-10-31,2027-04-21,1455700.0,72,31,41,10.12,27056.24,New Vehicle Purchase,647881.55,27056.24,26123.13,2024-10-19,Current,0,41,41,0,0,0,MG Motor,Hector,2021,Sedan,True,1677000.0,926443.38,0.868,0.7605,49,Professional,677000.0,0.4796,819,838,South,Andhra Pradesh,1,0.0221,0.5133,665113.05,7545.0,False,False,,0,0,0,0,Third Party,True
ZAAUTO2024-1-00060,ZAAUTO2024-1,BOR-837449,SVC003,Bajaj Finance Auto,Online,2021-08-20,2024-10-31,2028-07-14,346100.0,84,46,38,7.74,5349.67,New Vehicle Purchase,187572.67,5349.67,5609.5,2024-09-28,Current,0,38,38,0,0,0,Maruti Suzuki,Dzire,2021,Hatchback,True,555000.0,285075.44,0.6236,0.6213,28,Self-Employed,3781000.0,0.017,752,758,South,Telangana,1,0.0209,0.5818,195247.98,2374.14,False,False,,0,0,0,0,Nil,False
ZAAUTO2024-1-00061,ZAAUTO2024-1,BOR-461145,SVC001,HDFC Bank Auto Finance,DSA,2022-09-08,2024-10-31,2028-08-07,1533000.0,72,47,25,11.39,29486.38,New Vehicle Purchase,907675.1,29486.38,28245.21,2024-10-03,Current,0,25,25,0,0,0,Kia,Seltos,2022,Compact SUV,True,1668000.0,1248662.59,0.9191,0.7774,48,Business Owner,2396000.0,0.1477,726,724,South,Telangana,1,0.0256,0.5172,913760.73,12098.48,False,False,,0,0,0,0,Nil,True
ZAAUTO2024-1-00062,ZAAUTO2024-1,BOR-417915,SVC002,ICICI Auto Loans,DSA,2021-07-09,2024-10-31,2027-06-08,691800.0,72,33,39,8.96,12456.34,Used Vehicle Purchase,328507.12,12456.34,12833.54,2024-10-01,Current,0,39,39,0,0,0,Volkswagen,Taigun,2017,Compact SUV,False,1039000.0,581670.98,0.6659,0.5943,25,Self-Employed,4705000.0,0.0318,839,804,East,Odisha,1,0.0204,0.4578,332803.36,3108.09,False,False,,0,0,0,0,Comprehensive,True
ZAAUTO2024-1-00063,ZAAUTO2024-1,BOR-712401,SVC002,ICICI Auto Loans,DSA,2022-10-18,2024-10-31,2026-09-27,560900.0,48,24,24,7.61,13590.76,New Vehicle Purchase,275681.43,13590.76,14157.36,2024-09-27,Current,0,24,24,0,0,0,Mahindra,Thar,2022,Hatchback,True,828000.0,647348.68,0.6774,0.4676,61,Professional,1687000.0,0.0967,700,692,South,Kerala,1,0.0195,0.5698,280535.85,3117.06,False,False,,0,0,0,0,Comprehensive,True
ZAAUTO2024-1-00064,ZAAUTO2024-1,BOR-342675,SVC002,ICICI Auto Loans,Dealer,2021-05-01,2024-10-31,2024-04-15,961500.0,36,0,41,10.39,31201.25,New Vehicle Purchase,0,31201.25,31744.25,2024-10-20,Current,0,41,41,0,0,0,Volkswagen,Taigun,2021,Hatchback,True,1153000.0,539688.02,0.8339,0.0,29,Self-Employed,343000.0,1.0916,779,787,West,Maharashtra,1,0.0142,0.5667,0.0,0.0,False,True,Payment Deferral,0,0,0,0,Nil,True
ZAAUTO2024-1-00065,ZAAUTO2024-1,BOR-525750,SVC002,ICICI Auto Loans,DSA,2021-07-17,2024-10-31,2026-06-21,1132300.0,60,21,39,13.06,25798.1,New Vehicle Purchase,361371.86,25798.1,26879.43,2024-10-17,Current,0,39,39,0,0,0,Volkswagen,Taigun,2021,Compact SUV,True,1279000.0,641156.02,0.8853,0.5311,54,Self-Employed,4954000.0,0.0625,707,695,North,Delhi,1,0.0217,0.4494,379030.82,3696.3,False,False,,0,0,0,0,Nil,False
ZAAUTO2024-1-00066,ZAAUTO2024-1,BOR-888795,SVC002,ICICI Auto Loans,Dealer,2024-03-06,2024-10-31,2027-02-19,1320900.0,36,29,7,14.23,45292.93,Refinance,1051348.6,45292.93,44825.07,2024-10-11,Current,0,7,7,0,0,0,MG Motor,Astor,2023,SUV,False,2160000.0,1792427.23,0.6115,0.5314,47,Salaried,1866000.0,0.2913,795,794,Central,Chhattisgarh,1,0.0152,0.4196,1055344.68,6730.9,False,False,,0,0,0,0,Nil,True
ZAAUTO2024-1-00067,ZAAUTO2024-1,BOR-748665,SVC002,ICICI Auto Loans,DSA,2022-07-14,2024-10-31,2029-06-07,1303200.0,84,57,27,12.12,23088.76,New Vehicle Purchase,807249.94,23088.76,23117.48,2024-10-25,Current,0,27,27,0,0,0,MG Motor,Astor,2022,Compact SUV,True,1735000.0,1061734.31,0.7511,0.6883,42,Self-Employed,3652000.0,0.0759,671,655,South,Kerala,1,0.0183,0.4309,812598.25,6407.72,False,False,,0,0,0,0,Nil,True
ZAAUTO2024-1-00068,ZAAUTO2024-1,BOR-686716,SVC001,HDFC Bank Auto Finance,Online,2022-12-26,2024-10-31,2028-11-24,1892700.0,72,50,22,10.21,35264.62,New Vehicle Purchase,1199636.54,35264.62,33979.19,2024-10-31,Current,0,22,22,0,0,0,Volkswagen,Taigun,2022,SUV,True,3132000.0,2512073.26,0.6043,0.5204,38,Self-Employed,3521000.0,0.1202,693,660,West,Gujarat,1,0.017,0.424,1237127.2,8917.21,False,False,,0,0,0,0,Comprehensive,True
ZAAUTO2024-1-00069,ZAAUTO2024-1,BOR-829066,SVC002,ICICI Auto Loans,Online,2022-11-12,2024-10-31,2029-10-06,1493200.0,84,61,23,8.45,23609.51,New Vehicle Purchase,1028069.73,23609.51,22492.58,2024-10-02,Current,0,23,23,0,0,0,Skoda,Slavia,2022,SUV,True,1989000.0,1567615.97,0.7507,0.7139,35,Professional,1777000.0,0.1594,751,741,West,Goa,1,0.0154,0.5192,1058512.26,8463.53,False,False,,0,0,0,0,Nil,True
ZAAUTO2024-1-00070,ZAAUTO2024-1,BOR-417543,SVC002,ICICI Auto Loans,Dealer,2022-03-06,2024-10-31,2028-02-03,918900.0,72,41,31,12.21,18065.18,New Vehicle Purchase,481860.33,18065.18,18938.83,2024-10-06,Current,0,31,31,0,0,0,MG Motor,Astor,2022,Hatchback,True,1046000.0,718216.53,0.8785,0.7336,39,Business Owner,3747000.0,0.0579,746,705,East,Jharkhand,1,0.0153,0.4245,497874.81,3233.62,False,False,,0,0,0,0,Nil,True
ZAAUTO2024-1-00071,ZAAUTO2024-1,BOR-812565,SVC001,HDFC Bank Auto Finance,DSA,2022-11-11,2024-10-31,2028-10-10,692300.0,72,49,23,10.12,12867.37,Used Vehicle Purchase,456759.49,12867.37,13266.5,2024-10-24,Current,0,23,23,0,0,0,Honda,City,2019,Sedan,False,862000.0,564498.22,0.8032,0.7319,60,Self-Employed,1921000.0,0.0804,656,667,North,Punjab,1,0.0182,0.3793,473248.37,3266.96,False,False,,0,0,0,0,Comprehensive,True
ZAAUTO2024-1-00072,ZAAUTO2024-1,BOR-343118,SVC001,HDFC Bank Auto Finance,Online,2022-12-04,2024-10-31,2027-11-08,1048600.0,60,38,22,11.42,23019.36,New Vehicle Purchase,693181.17,23019.36,22298.76,2024-10-11,Current,0,22,22,0,0,0,Hyundai,Grand i10,2022,Sedan,True,1322000.0,914043.14,0.7932,0.7124,48,Self-Employed,1176000.0,0.2349,818,823,East,West Bengal,1,0.023,0.5926,695349.57,9477.48,False,False,,0,0,0,0,Nil,False
ZAAUTO2024-1-00073,ZAAUTO2024-1,BOR-464825,SVC003,Bajaj Finance Auto,DSA,2021-08-22,2024-10-31,2027-07-22,1251200.0,72,34,38,11.78,24318.29,New Vehicle Purchase,583784.27,24318.29,25337.62,2024-10-20,Current,0,38,38,0,0,0,Kia,Carens,2021,Compact SUV,True,1763000.0,969605.02,0.7097,0.6087,47,Professional,3202000.0,0.0911,822,810,Central,Madhya Pradesh,1,0.019,0.3914,594984.46,4424.66,False,False,,0,0,0,0,Nil,True
ZAAUTO2024-1-00074,ZAAUTO2024-1,BOR-502594,SVC003,Bajaj Finance Auto,Online,2023-09-30,2024-10-31,2026-09-14,2232000.0,36,23,13,10.89,72956.6,New Vehicle Purchase,1325137.98,72956.6,73487.1,2024-10-14,Current,0,13,13,0,0,0,Kia,Seltos,2023,MUV,True,2472000.0,2201165.4,0.9029,0.6351,58,Professional,2223000.0,0.3938,775,778,East,Jharkhand,1,0.016,0.4872,1374334.94,10713.22,False,False,,0,0,0,0,Comprehensive,True
ZAAUTO2024-1-00075,ZAAUTO2024-1,BOR-359555,SVC003,Bajaj Finance Auto,Direct,2023-01-22,2024-10-31,2026-01-06,2153100.0,36,15,21,12.65,72184.01,New Vehicle Purchase,895376.28,72184.01,72463.86,2024-10-11,Current,0,21,21,0,0,0,Volkswagen,Taigun,2023,MUV,True,2275000.0,1864722.91,0.9464,0.5262,42,Salaried,1306000.0,0.6633,672,678,North,Haryana,1,0.0234,0.5941,931434.9,12948.75,False,False,,0,0,0,0,Nil,True
ZAAUTO2024-1-00076,ZAAUTO2024-1,BOR-531589,SVC002,ICICI Auto Loans,DSA,2022-08-23,2024-10-31,2025-08-07,1494600.0,36,10,26,8.45,47146.22,New Vehicle Purchase,420362.11,47146.22,26202.12,2024-10-08,1-29 DPD,25,26,25,2,0,0,Kia,Carens,2022,Compact SUV,True,1784000.0,1216270.76,0.8378,0.3425,27,Business Owner,1158000.0,0.4886,683,664,South,Andhra Pradesh,1,0.0149,0.5884,436522.6,3827.06,False,False,,0,0,0,0,Nil,False
ZAAUTO2024-1-00077,ZAAUTO2024-1,BOR-517035,SVC001,HDFC Bank Auto Finance,Dealer,2023-09-27,2024-10-31,2028-08-31,738400.0,60,47,13,13.45,16971.46,New Vehicle Purchase,589606.61,16971.46,16124.03,2024-10-04,Current,0,13,13,0,0,0,Toyota,Innova,2023,Hatchback,True,971000.0,770732.53,0.7605,0.7195,36,Professional,4177000.0,0.0488,776,760,West,Gujarat,1,0.0215,0.601,590086.59,7624.8,False,False,,0,0,0,0,Third Party,True
ZAAUTO2024-1-00078,ZAAUTO2024-1,BOR-273565,SVC002,ICICI Auto Loans,Dealer,2021-09-28,2024-10-31,2024-09-12,763900.0,36,0,37,10.1,24684.78,New Vehicle Purchase,0,24684.78,23625.38,2024-10-07,Current,0,37,37,0,0,0,Kia,Seltos,2021,SUV,True,1052000.0,536870.96,0.7262,0.0,28,Professional,3240000.0,0.0914,835,814,East,West Bengal,1,0.0141,0.4531,0.0,0.0,False,False,,0,0,0,0,Third Party,True
ZAAUTO2024-1-00079,ZAAUTO2024-1,BOR-171734,SVC003,Bajaj Finance Auto,DSA,2021-07-29,2024-10-31,2025-07-08,1018700.0,48,9,39,11.99,26821.28,New Vehicle Purchase,191306.24,26821.28,26964.5,2024-10-13,Current,0,39,39,0,0,0,Hyundai,i20,2021,SUV,True,1170000.0,657168.37,0.8707,0.3073,58,Salaried,827000.0,0.3892,739,716,South,Kerala,1,0.0182,0.4788,198873.14,1733.01,False,False,,0,0,0,0,Comprehensive,True
ZAAUTO2024-1-00080,ZAAUTO2024-1,BOR-350967,SVC002,ICICI Auto Loans,Dealer,2021-02-24,2024-10-31,2024-02-09,669300.0,36,0,44,12.99,22548.14,New Vehicle Purchase,0,22548.14,9138.5,2024-09-29,30-59 DPD,41,44,39,2,2,0,Kia,Seltos,2021,Compact SUV,True,908000.0,451471.39,0.7371,0.0,56,Professional,830000.0,0.326,777,803,North,Rajasthan,2,0.0852,0.3703,0.0,0.0,False,False,,0,0,0,4090.38,Nil,False
ZAAUTO2024-1-00081,ZAAUTO2024-1,BOR-947312,SVC003,Bajaj Finance Auto,Dealer,2023-05-18,2024-10-31,2028-04-21,960600.0,60,43,17,8.05,19500.5,New Vehicle Purchase,714685.85,19500.5,19893.43,2024-10-21,Current,0,17,17,0,0,0,Honda,City,2023,Compact SUV,True,1378000.0,1096101.08,0.6971,0.6516,32,Business Owner,3391000.0,0.069,816,774,West,Goa,1,0.0177,0.5725,741152.75,7510.29,False,False,,0,0,0,0,Nil,False
ZAAUTO2024-1-00082,ZAAUTO2024-1,BOR-946313,SVC001,HDFC Bank Auto Finance,Dealer,2022-12-12,2024-10-31,2025-11-26,1494400.0,36,14,22,12.9,50280.29,New Vehicle Purchase,525599.08,50280.29,49596.36,2024-10-22,Current,0,22,22,0,0,0,Volkswagen,Virtus,2022,Sedan,True,1650000.0,1136426.03,0.9057,0.4328,50,Business Owner,1757000.0,0.3434,797,827,North,Uttar Pradesh,1,0.0167,0.5026,526756.39,4421.29,False,False,,0,0,0,0,Third Party,True
ZAAUTO2024-1-00083,ZAAUTO2024-1,BOR-225200,SVC002,ICICI Auto Loans,Direct,2021-03-14,2024-10-31,2026-02-16,1008000.0,60,17,43,13.28,23079.84,New Vehicle Purchase,281524.6,23079.84,14041.45,2024-10-16,30-59 DPD,57,43,41,2,0,0,Volkswagen,Virtus,2021,Sedan,True,1183000.0,532556.82,0.8521,0.4917,57,Salaried,2491000.0,0.1112,661,662,North,Uttar Pradesh,2,0.1174,0.5275,288469.26,17864.47,False,False,,0,0,0,0,Nil,True
ZAAUTO2024-1-00084,ZAAUTO2024-1,BOR-208998,SVC001,HDFC Bank Auto Finance,Dealer,2023-04-20,2024-10-31,2029-03-19,695400.0,72,54,18,13.44,14121.54,New Vehicle Purchase,526286.85,14121.54,14777.09,2024-10-16,Current,0,18,18,0,0,0,Maruti Suzuki,Ertiga,2023,Hatchback,True,1158000.0,870045.7,0.6005,0.5797,36,Self-Employed,2273000.0,0.0746,665,633,West,Maharashtra,1,0.0201,0.5412,536663.94,5837.89,False,False,,0,0,0,0,Nil,True
ZAAUTO2024-1-00085,ZAAUTO2024-1,BOR-907557,SVC003,Bajaj Finance Auto,Online,2022-10-08,2024-10-31,2025-09-22,1153300.0,36,12,24,14.1,39473.1,New Vehicle Purchase,353838.89,39473.1,40306.6,2024-10-09,Current,0,24,24,0,0,0,Honda,Elevate,2022,SUV,True,1659000.0,1156696.63,0.6952,0.2996,61,Salaried,827000.0,0.5728,769,759,East,West Bengal,1,0.0239,0.5591,354552.4,4737.7,False,False,,0,0,0,0,Comprehensive,True
ZAAUTO2024-1-00086,ZAAUTO2024-1,BOR-199326,SVC001,HDFC Bank Auto Finance,Dealer,2021-04-11,2024-10-31,2027-03-11,477600.0,72,30,42,11.39,9186.36,New Vehicle Purchase,195521.11,9186.36,8839.6,2024-10-02,Current,0,42,42,0,0,0,Kia,Sonet,2021,Sedan,True,644000.0,290716.58,0.7415,0.6121,54,Salaried,763000.0,0.1445,653,610,South,Tamil Nadu,1,0.026,0.4093,201836.31,2147.9,False,False,,0,0,0,0,Third Party,True
ZAAUTO2024-1-00087,ZAAUTO2024-1,BOR-393448,SVC001,HDFC Bank Auto Finance,Direct,2024-03-21,2024-10-31,2029-02-23,505800.0,60,53,7,9.0,10499.58,New Vehicle Purchase,414653.59,10499.58,10351.65,2024-09-27,Current,0,7,7,0,0,0,Honda,Elevate,2024,Hatchback,True,675000.0,653102.27,0.7493,0.6706,50,Self-Employed,463000.0,0.2721,808,836,South,Andhra Pradesh,1,0.0216,0.5907,431132.88,5500.88,False,False,,0,0,0,0,Nil,False
ZAAUTO2024-1-00088,ZAAUTO2024-1,BOR-161437,SVC002,ICICI Auto Loans,Online,2022-12-06,2024-10-31,2025-11-20,514500.0,36,14,22,13.77,17526.97,New Vehicle Purchase,203440.88,17526.97,17873.35,2024-10-30,Current,0,22,22,0,0,0,Skoda,Slavia,2022,Sedan,True,636000.0,487143.1,0.809,0.4346,53,Business Owner,4998000.0,0.0421,690,652,South,Tamil Nadu,1,0.0252,0.6475,205207.89,3348.38,False,False,,0,0,0,0,Nil,True
ZAAUTO2024-1-00089,ZAAUTO2024-1,BOR-139807,SVC001,HDFC Bank Auto Finance,Dealer,2022-12-22,2024-10-31,2028-11-20,1564900.0,72,50,22,11.29,30019.39,New Vehicle Purchase,1006680.08,30019.39,9500.43,2024-10-25,60-89 DPD,64,22,18,0,0,0,Skoda,Kushaq,2022,Sedan,True,1771000.0,1260848.91,0.8836,0.7723,28,Salaried,969000.0,0.3718,784,795,North,Punjab,2,0.1449,0.6082,1055028.85,92977.77,False,False,,0,0,0,0,Nil,False
ZAAUTO2024-1-00090,ZAAUTO2024-1,BOR-827250,SVC003,Bajaj Finance Auto,Dealer,2022-10-23,2024-10-31,2027-09-27,2750600.0,60,36,24,8.72,56724.87,New Vehicle Purchase,1725140.18,56724.87,59201.98,2024-10-22,Current,0,24,24,0,0,0,Tata Motors,Punch,2022,MUV,True,2938000.0,2021221.73,0.9362,0.8247,46,Self-Employed,3428000.0,0.1986,694,692,West,Goa,1,0.0162,0.4455,1794905.45,12954.01,False,False,,0,0,0,0,Comprehensive,True
ZAAUTO2024-1-00091,ZAAUTO2024-1,BOR-361662,SVC001,HDFC Bank Auto Finance,DSA,2021-06-09,2024-10-31,2026-05-14,1397200.0,60,20,40,10.63,30121.34,New Vehicle Purchase,437687.74,30121.34,29503.58,2024-10-11,Current,0,40,40,0,0,0,Mahindra,Thar,2021,Sedan,True,1491000.0,738279.51,0.9371,0.5645,29,Business Owner,1075000.0,0.3362,650,606,East,Jharkhand,1,0.0235,0.5234,454281.44,5587.62,False,False,,0,0,0,0,Comprehensive,True
ZAAUTO2024-1-00092,ZAAUTO2024-1,BOR-606186,SVC003,Bajaj Finance Auto,Online,2021-08-03,2024-10-31,2024-07-18,772800.0,36,0,38,9.87,24888.94,New Vehicle Purchase,0,24888.94,24026.76,2024-10-08,Current,0,38,38,0,0,0,Hyundai,i20,2021,MUV,True,1234000.0,604678.68,0.6263,0.0,26,Professional,4729000.0,0.0632,692,719,East,Odisha,1,0.0219,0.4392,0.0,0.0,False,False,,0,0,0,0,Third Party,True
ZAAUTO2024-1-00093,ZAAUTO2024-1,BOR-596574,SVC002,ICICI Auto Loans,Online,2021-06-29,2024-10-31,2025-06-08,815500.0,48,8,40,11.97,21463.23,New Vehicle Purchase,142244.76,21463.23,21824.12,2024-09-27,Current,0,40,40,0,0,0,Kia,Carens,2021,MUV,True,1339000.0,684302.13,0.609,0.2043,32,Business Owner,2672000.0,0.0964,819,802,North,Rajasthan,1,0.0167,0.4306,142683.15,1026.04,False,False,,0,0,0,0,Comprehensive,True
ZAAUTO2024-1-00094,ZAAUTO2024-1,BOR-182790,SVC003,Bajaj Finance Auto,Direct,2024-04-22,2024-10-31,2031-03-17,692000.0,84,78,6,13.67,12842.27,Refinance,624219.17,12842.27,5715.98,2024-09-26,90-119 DPD,96,6,4,3,0,2,Mahindra,XUV300,2020,Compact SUV,False,766000.0,686128.52,0.9034,0.8781,47,Salaried,2741000.0,0.0562,796,825,South,Karnataka,3,1.0,0.4274,652646.25,278941.01,False,False,,0,0,0,0,Third Party,True
ZAAUTO2024-1-00095,ZAAUTO2024-1,BOR-256911,SVC003,Bajaj Finance Auto,DSA,2022-07-20,2024-10-31,2029-06-13,833600.0,84,57,27,12.97,15151.23,New Vehicle Purchase,518638.49,15151.23,11161.43,2024-10-08,30-59 DPD,42,27,25,1,1,0,Volkswagen,Virtus,2022,Hatchback,True,1019000.0,622747.06,0.8181,0.7529,33,Salaried,1863000.0,0.0976,675,661,Central,Chhattisgarh,2,0.0868,0.6169,527234.77,28231.8,False,False,,0,0,0,0,Nil,False
ZAAUTO2024-1-00096,ZAAUTO2024-1,BOR-965938,SVC002,ICICI Auto Loans,Direct,2022-09-13,2024-10-31,2027-08-18,800100.0,60,35,25,14.32,18749.93,New Vehicle Purchase,451074.12,18749.93,3010.89,2024-10-28,60-89 DPD,75,25,23,1,0,1,Kia,Sonet,2022,Hatchback,True,1177000.0,782621.01,0.6798,0.5475,44,Business Owner,3262000.0,0.069,672,646,East,Odisha,2,0.1402,0.5073,463899.79,32994.16,False,False,,0,0,0,0,Nil,False
ZAAUTO2024-1-00097,ZAAUTO2024-1,BOR-132047,SVC001,HDFC Bank Auto Finance,Direct,2023-07-24,2024-10-31,2029-06-22,1368600.0,72,57,15,11.95,26720.82,New Vehicle Purchase,995259.47,26720.82,27695.14,2024-10-31,Current,0,15,15,0,0,0,Maruti Suzuki,Alto,2023,SUV,True,1795000.0,1464274.74,0.7625,0.6762,38,Business Owner,2563000.0,0.1251,771,796,Central,Chhattisgarh,1,0.0243,0.5442,1028983.6,13607.34,False,True,Term Extension,0,0,0,0,Comprehensive,True
ZAAUTO2024-1-00098,ZAAUTO2024-1,BOR-388755,SVC003,Bajaj Finance Auto,Online,2021-09-28,2024-10-31,2026-09-02,840300.0,60,23,37,12.49,18900.74,New Vehicle Purchase,324178.22,18900.74,19823.78,2024-10-11,Current,0,37,37,0,0,0,Tata Motors,Tiago,2021,Sedan,True,953000.0,568176.57,0.8818,0.6118,52,Professional,4302000.0,0.0527,767,749,South,Kerala,1,0.0207,0.5281,328760.1,3593.9,False,False,,0,0,0,0,Third Party,True
ZAAUTO2024-1-00099,ZAAUTO2024-1,BOR-409963,SVC002,ICICI Auto Loans,Direct,2022-06-19,2024-10-31,2026-05-29,621300.0,48,20,28,12.55,16529.49,Refinance,258437.52,16529.49,16901.71,2024-09-26,Current,0,28,28,0,0,0,Kia,Seltos,2020,Hatchback,False,767000.0,536068.22,0.81,0.5074,40,Professional,2202000.0,0.0901,838,792,Central,Madhya Pradesh,1,0.0241,0.6129,260778.14,3851.93,False,False,,0,0,0,0,Third Party,True
ZAAUTO2024-1-00100,ZAAUTO2024-1,BOR-586288,SVC001,HDFC Bank Auto Finance,Direct,2022-01-10,2024-10-31,2026-12-15,1161700.0,60,27,33,10.1,24739.89,New Vehicle Purchase,516405.88,24739.89,24634.92,2024-10-11,Current,0,33,33,0,0,0,Toyota,Innova,2022,Sedan,True,1642000.0,1063650.14,0.7075,0.5207,31,Professional,552000.0,0.5378,812,836,Central,Madhya Pradesh,1,0.0156,0.4101,526971.33,3371.33,False,False,,0,0,0,0,Nil,False
ZAAUTO2024-1-00101,ZAAUTO2024-1,BOR-276795,SVC003,Bajaj Finance Auto,Online,2022-01-05,2024-10-31,2027-12-05,644500.0,72,39,33,9.41,11749.04,New Vehicle Purchase,354054.11,11749.04,11897.88,2024-10-16,Current,0,33,33,0,0,0,Hyundai,Verna,2022,Sedan,True,1039000.0,593199.28,0.6203,0.5642,60,Self-Employed,2601000.0,0.0542,845,806,South,Telangana,1,0.0254,0.6176,367452.36,5764.24,False,False,,0,0,0,0,Comprehensive,True
