SnapshotDate,LoanID,PoolID,DPD_Days,DPD_Bucket,DPD_Bucket_Prior,CurrentBalance,AmountOverdue,EMIsOverdue,LastPaymentDate,LastPaymentAmount,CureFlag,RollFlag,RepossessionFlag,WriteOffFlag,RBI_SMA_Class,ConsecutiveMonthsDelinquent,TransitionType
2024-07-30,ZAAUTO2024-1-00014,ZAAUTO2024-1,0,Current,Current,599592.62,0,0,2024-07-12,14792.02,False,Same,False,False,Standard,0,Static
2024-08-30,ZAAUTO2024-1-00014,ZAAUTO2024-1,0,Current,Current,591518.67,0,0,2024-07-30,13478.27,False,Same,False,False,Standard,0,Static
2024-09-30,ZAAUTO2024-1-00014,ZAAUTO2024-1,0,Current,Current,575457.23,0,0,2024-09-12,14288.41,False,Same,False,False,Standard,0,Static
2024-10-30,ZAAUTO2024-1-00014,ZAAUTO2024-1,0,Current,Current,582108.58,0,0,2024-10-19,15384.1,False,Same,False,False,Standard,0,Static
2023-12-30,ZAAUTO2024-1-00015,ZAAUTO2024-1,0,Current,Current,1182800.0,0,0,2023-11-25,23010.02,False,Same,False,False,Standard,0,Static
2024-01-30,ZAAUTO2024-1-00015,ZAAUTO2024-1,0,Current,Current,1182800.0,0,0,2024-01-16,23048.29,False,Same,False,False,Standard,0,Static
2024-02-28,ZAAUTO2024-1-00015,ZAAUTO2024-1,0,Current,Current,1182800.0,0,0,2024-01-31,21421.16,False,Same,False,False,Standard,0,Static
2024-03-30,ZAAUTO2024-1-00015,ZAAUTO2024-1,0,Current,Current,1182800.0,0,0,2024-03-03,21448.46,False,Same,False,False,Standard,0,Static
2024-04-30,ZAAUTO2024-1-00015,ZAAUTO2024-1,0,Current,Current,1182800.0,0,0,2024-04-24,23633.01,False,Same,False,False,Standard,0,Static
2024-05-30,ZAAUTO2024-1-00015,ZAAUTO2024-1,0,Current,Current,1140864.01,0,0,2024-05-17,21309.9,False,Same,False,False,Standard,0,Static
2024-05-30,ZAAUTO2024-1-00015,ZAAUTO2024-1,0,Current,Current,1113426.27,0,0,2024-05-15,21000.92,False,Same,False,False,Standard,0,Static
2024-06-30,ZAAUTO2024-1-00015,ZAAUTO2024-1,0,Current,Current,1095978.82,0,0,2024-06-30,21799.3,False,Same,False,False,Standard,0,Static
2024-07-30,ZAAUTO2024-1-00015,ZAAUTO2024-1,0,Current,Current,1127604.0,0,0,2024-06-30,21400.43,False,Same,False,False,Standard,0,Static
2024-08-30,ZAAUTO2024-1-00015,ZAAUTO2024-1,0,Current,Current,1074255.79,0,0,2024-08-12,22800.97,False,Same,False,False,Standard,0,Static
2024-09-30,ZAAUTO2024-1-00015,ZAAUTO2024-1,0,Current,Current,1074158.08,0,0,2024-09-16,23552.47,False,Same,False,False,Standard,0,Static
2024-10-30,ZAAUTO2024-1-00015,ZAAUTO2024-1,0,Current,Current,1081889.0,0,0,2024-10-18,21855.84,False,Same,False,False,Standard,0,Static
2023-12-30,ZAAUTO2024-1-00016,ZAAUTO2024-1,0,Current,Current,1011084.34,0,0,2023-12-05,27365.2,False,Same,False,False,Standard,0,Static
2024-01-30,ZAAUTO2024-1-00016,ZAAUTO2024-1,0,Current,Current,976359.84,0,0,2023-12-30,25375.02,False,Same,False,False,Standard,0,Static
2024-02-28,ZAAUTO2024-1-00016,ZAAUTO2024-1,0,Current,Current,961600.84,0,0,2024-02-01,26544.79,False,Same,False,False,Standard,0,Static
2024-03-30,ZAAUTO2024-1-00016,ZAAUTO2024-1,0,Current,Current,940449.1,0,0,2024-03-29,24009.53,False,Same,False,False,Standard,0,Static
2024-04-30,ZAAUTO2024-1-00016,ZAAUTO2024-1,51,30-59 DPD,Current,933967.52,26277.28,1,2024-04-29,15759.63,False,Worse,False,False,SMA-1,1,Roll
2024-05-30,ZAAUTO2024-1-00016,ZAAUTO2024-1,51,30-59 DPD,30-59 DPD,911157.35,26277.28,1,2024-05-28,12031.46,False,Same,False,False,SMA-1,2,Static
2024-05-30,ZAAUTO2024-1-00016,ZAAUTO2024-1,65,60-89 DPD,30-59 DPD,867607.29,52554.56,2,2024-05-02,14443.14,False,Worse,False,False,SMA-2,3,Roll
2024-06-30,ZAAUTO2024-1-00016,ZAAUTO2024-1,95,90-119 DPD,60-89 DPD,878000.21,78831.84,3,2024-06-03,10008.25,False,Worse,False,False,NPA,4,Roll
2024-07-30,ZAAUTO2024-1-00016,ZAAUTO2024-1,105,90-119 DPD,90-119 DPD,854227.25,78831.84,3,2024-06-30,5486.08,False,Same,False,False,NPA,5,Static
2024-08-30,ZAAUTO2024-1-00016,ZAAUTO2024-1,100,90-119 DPD,90-119 DPD,795051.04,78831.84,3,2024-08-24,13523.34,False,Same,False,False,NPA,6,Static
2024-09-30,ZAAUTO2024-1-00016,ZAAUTO2024-1,100,90-119 DPD,90-119 DPD,778990.04,78831.84,3,2024-08-30,4544.15,False,Same,False,False,NPA,7,Static
2024-10-30,ZAAUTO2024-1-00016,ZAAUTO2024-1,102,90-119 DPD,90-119 DPD,779525.02,78831.84,3,2024-09-25,578.58,False,Same,False,False,NPA,8,Static
2023-12-30,ZAAUTO2024-1-00017,ZAAUTO2024-1,0,Current,Current,475342.19,0,0,2023-11-29,14477.1,False,Same,False,False,Standard,0,Static
2024-01-30,ZAAUTO2024-1-00017,ZAAUTO2024-1,0,Current,Current,470999.08,0,0,2024-01-17,13694.07,False,Same,False,False,Standard,0,Static
2024-02-28,ZAAUTO2024-1-00017,ZAAUTO2024-1,0,Current,Current,441777.34,0,0,2024-02-10,14067.85,False,Same,False,False,Standard,0,Static
2024-03-30,ZAAUTO2024-1-00017,ZAAUTO2024-1,0,Current,Current,451161.0,0,0,2024-03-23,13173.61,False,Same,False,False,Standard,0,Static
2024-04-30,ZAAUTO2024-1-00017,ZAAUTO2024-1,0,Current,Current,440141.94,0,0,2024-04-15,14661.46,False,Same,False,False,Standard,0,Static
2024-05-30,ZAAUTO2024-1-00017,ZAAUTO2024-1,0,Current,Current,421584.14,0,0,2024-05-30,14317.24,False,Same,False,False,Standard,0,Static
2024-05-30,ZAAUTO2024-1-00017,ZAAUTO2024-1,0,Current,Current,406450.76,0,0,2024-05-23,14118.83,False,Same,False,False,Standard,0,Static
2024-06-30,ZAAUTO2024-1-00017,ZAAUTO2024-1,0,Current,Current,398630.2,0,0,2024-06-21,14199.52,False,Same,False,False,Standard,0,Static
2024-07-30,ZAAUTO2024-1-00017,ZAAUTO2024-1,0,Current,Current,407161.54,0,0,2024-06-28,14651.91,False,Same,False,False,Standard,0,Static
2024-08-30,ZAAUTO2024-1-00017,ZAAUTO2024-1,0,Current,Current,389852.78,0,0,2024-07-31,15252.45,False,Same,False,False,Standard,0,Static
2024-09-30,ZAAUTO2024-1-00017,ZAAUTO2024-1,0,Current,Current,376444.51,0,0,2024-08-26,13426.58,False,Same,False,False,Standard,0,Static
2024-10-30,ZAAUTO2024-1-00017,ZAAUTO2024-1,0,Current,Current,366409.33,0,0,2024-09-28,14741.24,False,Same,False,False,Standard,0,Static
2023-12-30,ZAAUTO2024-1-00018,ZAAUTO2024-1,0,Current,Current,444800.0,0,0,2023-12-21,8295.17,False,Same,False,False,Standard,0,Static
2024-01-30,ZAAUTO2024-1-00018,ZAAUTO2024-1,0,Current,Current,444800.0,0,0,2024-01-09,8430.76,False,Same,False,False,Standard,0,Static
2024-02-28,ZAAUTO2024-1-00018,ZAAUTO2024-1,0,Current,Current,444800.0,0,0,2024-01-30,8920.93,False,Same,False,False,Standard,0,Static
2024-03-30,ZAAUTO2024-1-00018,ZAAUTO2024-1,0,Current,Current,444800.0,0,0,2024-03-15,8456.34,False,Same,False,False,Standard,0,Static
2024-04-30,ZAAUTO2024-1-00018,ZAAUTO2024-1,0,Current,Current,436279.68,0,0,2024-04-04,7776.73,False,Same,False,False,Standard,0,Static
2024-05-30,ZAAUTO2024-1-00018,ZAAUTO2024-1,0,Current,Current,444800.0,0,0,2024-05-06,8217.36,False,Same,False,False,Standard,0,Static
2024-05-30,ZAAUTO2024-1-00018,ZAAUTO2024-1,0,Current,Current,436576.25,0,0,2024-05-21,8357.94,False,Same,False,False,Standard,0,Static
2024-06-30,ZAAUTO2024-1-00018,ZAAUTO2024-1,0,Current,Current,411001.26,0,0,2024-05-29,8962.75,False,Same,False,False,Standard,0,Static
2024-07-30,ZAAUTO2024-1-00018,ZAAUTO2024-1,0,Current,Current,413416.62,0,0,2024-07-24,8845.44,False,Same,False,False,Standard,0,Static
2024-08-30,ZAAUTO2024-1-00018,ZAAUTO2024-1,0,Current,Current,410093.21,0,0,2024-07-28,8892.09,False,Same,False,False,Standard,0,Static
2024-09-30,ZAAUTO2024-1-00018,ZAAUTO2024-1,0,Current,Current,391310.02,0,0,2024-09-21,8248.11,False,Same,False,False,Standard,0,Static
2024-10-30,ZAAUTO2024-1-00018,ZAAUTO2024-1,21,1-29 DPD,Current,412012.12,8578.41,1,2024-10-26,2416.49,False,Worse,False,False,SMA-0,1,Roll
2023-12-30,ZAAUTO2024-1-00019,ZAAUTO2024-1,0,Current,Current,621260.11,0,0,2023-12-28,18719.45,False,Same,False,False,Standard,0,Static
2024-01-30,ZAAUTO2024-1-00019,ZAAUTO2024-1,0,Current,Current,581109.95,0,0,2024-01-12,19794.3,False,Same,False,False,Standard,0,Static
2024-02-28,ZAAUTO2024-1-00019,ZAAUTO2024-1,0,Current,Current,589463.19,0,0,2024-02-01,19740.3,False,Same,False,False,Standard,0,Static
2024-03-30,ZAAUTO2024-1-00019,ZAAUTO2024-1,0,Current,Current,576813.75,0,0,2024-03-24,18227.86,False,Same,False,False,Standard,0,Static
2024-04-30,ZAAUTO2024-1-00019,ZAAUTO2024-1,0,Current,Current,560994.3,0,0,2024-04-29,17102.88,False,Same,False,False,Standard,0,Static
2024-05-30,ZAAUTO2024-1-00019,ZAAUTO2024-1,0,Current,Current,551768.64,0,0,2024-05-12,17986.81,False,Same,False,False,Standard,0,Static
2024-05-30,ZAAUTO2024-1-00019,ZAAUTO2024-1,0,Current,Current,524828.13,0,0,2024-05-15,18475.35,False,Same,False,False,Standard,0,Static
2024-06-30,ZAAUTO2024-1-00019,ZAAUTO2024-1,0,Current,Current,516866.99,0,0,2024-06-19,17453.63,False,Same,False,False,Standard,0,Static
2024-07-30,ZAAUTO2024-1-00019,ZAAUTO2024-1,0,Current,Current,486482.13,0,0,2024-07-06,18725.82,False,Same,False,False,Standard,0,Static
2024-08-30,ZAAUTO2024-1-00019,ZAAUTO2024-1,0,Current,Current,479520.04,0,0,2024-08-21,17629.6,False,Same,False,False,Standard,0,Static
2024-09-30,ZAAUTO2024-1-00019,ZAAUTO2024-1,21,1-29 DPD,Current,467233.74,18858.65,1,2024-09-14,7545.43,False,Worse,False,False,SMA-0,1,Roll
2024-10-30,ZAAUTO2024-1-00019,ZAAUTO2024-1,0,Current,1-29 DPD,475692.22,0,0,2024-10-01,19522.12,True,Better,False,False,Standard,0,Cure
2023-12-30,ZAAUTO2024-1-00020,ZAAUTO2024-1,0,Current,Current,678565.45,0,0,2023-12-15,41942.79,False,Same,False,False,Standard,0,Static
2024-01-30,ZAAUTO2024-1-00020,ZAAUTO2024-1,0,Current,Current,653709.63,0,0,2024-01-12,45960.87,False,Same,False,False,Standard,0,Static
2024-02-28,ZAAUTO2024-1-00020,ZAAUTO2024-1,0,Current,Current,631948.32,0,0,2024-02-03,41240.28,False,Same,False,False,Standard,0,Static
2024-03-30,ZAAUTO2024-1-00020,ZAAUTO2024-1,0,Current,Current,625147.73,0,0,2024-03-27,45421.41,False,Same,False,False,Standard,0,Static
2024-04-30,ZAAUTO2024-1-00020,ZAAUTO2024-1,0,Current,Current,613693.98,0,0,2024-04-12,44534.91,False,Same,False,False,Standard,0,Static
2024-05-30,ZAAUTO2024-1-00020,ZAAUTO2024-1,0,Current,Current,572933.13,0,0,2024-05-08,40875.65,False,Same,False,False,Standard,0,Static
2024-05-30,ZAAUTO2024-1-00020,ZAAUTO2024-1,0,Current,Current,552644.73,0,0,2024-05-14,43890.94,False,Same,False,False,Standard,0,Static
2024-06-30,ZAAUTO2024-1-00020,ZAAUTO2024-1,0,Current,Current,554613.77,0,0,2024-06-22,43565.49,False,Same,False,False,Standard,0,Static
2024-07-30,ZAAUTO2024-1-00020,ZAAUTO2024-1,0,Current,Current,542100.71,0,0,2024-07-28,41466.72,False,Same,False,False,Standard,0,Static
2024-08-30,ZAAUTO2024-1-00020,ZAAUTO2024-1,0,Current,Current,505808.66,0,0,2024-08-07,44249.78,False,Same,False,False,Standard,0,Static
2024-09-30,ZAAUTO2024-1-00020,ZAAUTO2024-1,3,1-29 DPD,Current,503128.95,43818.0,1,2024-09-10,19651.87,False,Worse,False,False,SMA-0,1,Roll
2024-10-30,ZAAUTO2024-1-00020,ZAAUTO2024-1,6,1-29 DPD,1-29 DPD,459858.39,43818.0,1,2024-09-26,23042.85,False,Same,False,False,SMA-0,2,Static
2023-12-30,ZAAUTO2024-1-00021,ZAAUTO2024-1,0,Current,Current,1281433.89,0,0,2023-12-16,51097.08,False,Same,False,False,Standard,0,Static
2024-01-30,ZAAUTO2024-1-00021,ZAAUTO2024-1,0,Current,Current,1320599.4,0,0,2024-01-05,51895.02,False,Same,False,False,Standard,0,Static
2024-02-28,ZAAUTO2024-1-00021,ZAAUTO2024-1,0,Current,Current,1306133.38,0,0,2024-02-05,45363.02,False,Same,False,False,Standard,0,Static
2024-03-30,ZAAUTO2024-1-00021,ZAAUTO2024-1,0,Current,Current,1247615.46,0,0,2024-03-14,48687.01,False,Same,False,False,Standard,0,Static
2024-04-30,ZAAUTO2024-1-00021,ZAAUTO2024-1,15,1-29 DPD,Current,1224067.21,49656.01,1,2024-04-14,17416.15,False,Worse,False,False,SMA-0,1,Roll
2024-05-30,ZAAUTO2024-1-00021,ZAAUTO2024-1,0,Current,1-29 DPD,1242000.34,0,0,2024-05-07,45497.41,True,Better,False,False,Standard,0,Cure
2024-05-30,ZAAUTO2024-1-00021,ZAAUTO2024-1,0,Current,Current,1170190.87,0,0,2024-05-29,49305.04,False,Same,False,False,Standard,0,Static
2024-06-30,ZAAUTO2024-1-00021,ZAAUTO2024-1,0,Current,Current,1208216.59,0,0,2024-06-10,51507.6,False,Same,False,False,Standard,0,Static
2024-07-30,ZAAUTO2024-1-00021,ZAAUTO2024-1,0,Current,Current,1127130.31,0,0,2024-07-26,49423.15,False,Same,False,False,Standard,0,Static
2024-08-30,ZAAUTO2024-1-00021,ZAAUTO2024-1,0,Current,Current,1125607.53,0,0,2024-08-11,49526.21,False,Same,False,False,Standard,0,Static
2024-09-30,ZAAUTO2024-1-00021,ZAAUTO2024-1,0,Current,Current,1076889.04,0,0,2024-09-28,51738.54,False,Same,False,False,Standard,0,Static
2024-10-30,ZAAUTO2024-1-00021,ZAAUTO2024-1,0,Current,Current,1070526.32,0,0,2024-09-29,45555.32,False,Same,False,False,Standard,0,Static
2023-12-30,ZAAUTO2024-1-00022,ZAAUTO2024-1,0,Current,Current,1070892.88,0,0,2023-12-04,56366.53,False,Same,False,False,Standard,0,Static
2024-01-30,ZAAUTO2024-1-00022,ZAAUTO2024-1,0,Current,Current,1005577.53,0,0,2024-01-07,50503.42,False,Same,False,False,Standard,0,Static
2024-02-28,ZAAUTO2024-1-00022,ZAAUTO2024-1,0,Current,Current,993131.84,0,0,2024-02-13,55687.41,False,Same,False,False,Standard,0,Static
2024-03-30,ZAAUTO2024-1-00022,ZAAUTO2024-1,0,Current,Current,944842.65,0,0,2024-03-07,53161.26,False,Same,False,False,Standard,0,Static
2024-04-30,ZAAUTO2024-1-00022,ZAAUTO2024-1,0,Current,Current,980208.25,0,0,2024-04-08,49230.37,False,Same,False,False,Standard,0,Static
2024-05-30,ZAAUTO2024-1-00022,ZAAUTO2024-1,0,Current,Current,908788.85,0,0,2024-05-23,56447.42,False,Same,False,False,Standard,0,Static
2024-05-30,ZAAUTO2024-1-00022,ZAAUTO2024-1,0,Current,Current,919691.51,0,0,2024-05-25,54122.25,False,Same,False,False,Standard,0,Static
2024-06-30,ZAAUTO2024-1-00022,ZAAUTO2024-1,0,Current,Current,883268.47,0,0,2024-06-29,49149.37,False,Same,False,False,Standard,0,Static
2024-07-30,ZAAUTO2024-1-00022,ZAAUTO2024-1,0,Current,Current,839888.27,0,0,2024-07-22,55131.21,False,Same,False,False,Standard,0,Static
2024-08-30,ZAAUTO2024-1-00022,ZAAUTO2024-1,0,Current,Current,808134.47,0,0,2024-07-26,50421.28,False,Same,False,False,Standard,0,Static
2024-09-30,ZAAUTO2024-1-00022,ZAAUTO2024-1,0,Current,Current,784742.09,0,0,2024-09-16,51407.44,False,Same,False,False,Standard,0,Static
2024-10-30,ZAAUTO2024-1-00022,ZAAUTO2024-1,0,Current,Current,756945.56,0,0,2024-10-30,50990.85,False,Same,False,False,Standard,0,Static
2023-12-30,ZAAUTO2024-1-00023,ZAAUTO2024-1,0,Current,Current,1012434.77,0,0,2023-12-22,27119.96,False,Same,False,False,Standard,0,Static
2024-01-30,ZAAUTO2024-1-00023,ZAAUTO2024-1,0,Current,Current,1015803.15,0,0,2024-01-26,26052.04,False,Same,False,False,Standard,0,Static
2024-02-28,ZAAUTO2024-1-00023,ZAAUTO2024-1,0,Current,Current,1017967.18,0,0,2024-01-27,26524.39,False,Same,False,False,Standard,0,Static
2024-03-30,ZAAUTO2024-1-00023,ZAAUTO2024-1,0,Current,Current,979213.76,0,0,2024-03-16,27939.38,False,Same,False,False,Standard,0,Static
2024-04-30,ZAAUTO2024-1-00023,ZAAUTO2024-1,0,Current,Current,935509.23,0,0,2024-03-28,25349.62,False,Same,False,False,Standard,0,Static
2024-05-30,ZAAUTO2024-1-00023,ZAAUTO2024-1,0,Current,Current,960896.23,0,0,2024-05-29,24380.93,False,Same,False,False,Standard,0,Static
2024-05-30,ZAAUTO2024-1-00023,ZAAUTO2024-1,0,Current,Current,934130.02,0,0,2024-05-05,25851.02,False,Same,False,False,Standard,0,Static
2024-06-30,ZAAUTO2024-1-00023,ZAAUTO2024-1,0,Current,Current,894220.66,0,0,2024-06-02,24431.88,False,Same,False,False,Standard,0,Static
2024-07-30,ZAAUTO2024-1-00023,ZAAUTO2024-1,0,Current,Current,877232.35,0,0,2024-07-21,24400.47,False,Same,False,False,Standard,0,Static
2024-08-30,ZAAUTO2024-1-00023,ZAAUTO2024-1,9,1-29 DPD,Current,896339.28,26818.05,1,2024-07-26,11459.13,False,Worse,False,False,SMA-0,1,Roll
2024-09-30,ZAAUTO2024-1-00023,ZAAUTO2024-1,13,1-29 DPD,1-29 DPD,903490.82,26818.05,1,2024-08-28,4745.15,False,Same,False,False,SMA-0,2,Static
2024-10-30,ZAAUTO2024-1-00023,ZAAUTO2024-1,0,Current,1-29 DPD,857469.37,0,0,2024-10-03,24535.21,True,Better,False,False,Standard,0,Cure
2023-12-30,ZAAUTO2024-1-00024,ZAAUTO2024-1,0,Current,Current,518100.0,0,0,2023-12-03,15998.23,False,Same,False,False,Standard,0,Static
2024-01-30,ZAAUTO2024-1-00024,ZAAUTO2024-1,0,Current,Current,518100.0,0,0,2024-01-21,16946.84,False,Same,False,False,Standard,0,Static
2024-02-28,ZAAUTO2024-1-00024,ZAAUTO2024-1,0,Current,Current,518100.0,0,0,2024-02-23,17314.2,False,Same,False,False,Standard,0,Static
2024-03-30,ZAAUTO2024-1-00024,ZAAUTO2024-1,0,Current,Current,517877.1,0,0,2024-03-24,17093.24,False,Same,False,False,Standard,0,Static
2024-04-30,ZAAUTO2024-1-00024,ZAAUTO2024-1,0,Current,Current,518100.0,0,0,2024-04-22,16616.23,False,Same,False,False,Standard,0,Static
2024-05-30,ZAAUTO2024-1-00024,ZAAUTO2024-1,0,Current,Current,518100.0,0,0,2024-04-25,16629.69,False,Same,False,False,Standard,0,Static
2024-05-30,ZAAUTO2024-1-00024,ZAAUTO2024-1,22,1-29 DPD,Current,496627.96,16895.76,1,2024-05-08,8856.16,False,Worse,False,False,SMA-0,1,Roll
2024-06-30,ZAAUTO2024-1-00024,ZAAUTO2024-1,25,1-29 DPD,1-29 DPD,499920.65,16895.76,1,2024-06-27,9817.1,False,Same,False,False,SMA-0,2,Static
2024-07-30,ZAAUTO2024-1-00024,ZAAUTO2024-1,20,1-29 DPD,1-29 DPD,488420.79,16895.76,1,2024-07-24,5858.62,False,Same,False,False,SMA-0,3,Static
2024-08-30,ZAAUTO2024-1-00024,ZAAUTO2024-1,7,1-29 DPD,1-29 DPD,475405.3,16895.76,1,2024-07-31,2273.27,False,Same,False,False,SMA-0,4,Static
2024-09-30,ZAAUTO2024-1-00024,ZAAUTO2024-1,4,1-29 DPD,1-29 DPD,474599.03,16895.76,1,2024-08-26,3726.13,False,Same,False,False,SMA-0,5,Static
2024-10-30,ZAAUTO2024-1-00024,ZAAUTO2024-1,25,1-29 DPD,1-29 DPD,464625.5,16895.76,1,2024-10-16,8183.17,False,Same,False,False,SMA-0,6,Static
2023-12-30,ZAAUTO2024-1-00025,ZAAUTO2024-1,0,Current,Current,1028958.92,0,0,2023-12-09,24745.33,False,Same,False,False,Standard,0,Static
2024-01-30,ZAAUTO2024-1-00025,ZAAUTO2024-1,0,Current,Current,1003232.8,0,0,2024-01-21,25584.19,False,Same,False,False,Standard,0,Static
2024-02-28,ZAAUTO2024-1-00025,ZAAUTO2024-1,0,Current,Current,1002707.76,0,0,2024-02-19,26264.66,False,Same,False,False,Standard,0,Static
2024-03-30,ZAAUTO2024-1-00025,ZAAUTO2024-1,0,Current,Current,1026483.47,0,0,2024-03-25,26284.7,False,Same,False,False,Standard,0,Static
2024-04-30,ZAAUTO2024-1-00025,ZAAUTO2024-1,0,Current,Current,956767.51,0,0,2024-04-04,25145.17,False,Same,False,False,Standard,0,Static
2024-05-30,ZAAUTO2024-1-00025,ZAAUTO2024-1,0,Current,Current,936521.32,0,0,2024-05-11,26189.18,False,Same,False,False,Standard,0,Static
2024-05-30,ZAAUTO2024-1-00025,ZAAUTO2024-1,25,1-29 DPD,Current,972834.58,25975.16,1,2024-05-25,13766.97,False,Worse,False,False,SMA-0,1,Roll
2024-06-30,ZAAUTO2024-1-00025,ZAAUTO2024-1,5,1-29 DPD,1-29 DPD,904040.86,25975.16,1,2024-06-27,10503.87,False,Same,False,False,SMA-0,2,Static
2024-07-30,ZAAUTO2024-1-00025,ZAAUTO2024-1,9,1-29 DPD,1-29 DPD,906276.12,25975.16,1,2024-07-03,7569.08,False,Same,False,False,SMA-0,3,Static
2024-08-30,ZAAUTO2024-1-00025,ZAAUTO2024-1,15,1-29 DPD,1-29 DPD,887861.35,25975.16,1,2024-08-17,11765.86,False,Same,False,False,SMA-0,4,Static
2024-09-30,ZAAUTO2024-1-00025,ZAAUTO2024-1,0,Current,1-29 DPD,852604.24,0,0,2024-09-03,23809.7,True,Better,False,False,Standard,0,Cure
2024-10-30,ZAAUTO2024-1-00025,ZAAUTO2024-1,0,Current,Current,870910.61,0,0,2024-09-29,25430.72,False,Same,False,False,Standard,0,Static
2023-12-30,ZAAUTO2024-1-00026,ZAAUTO2024-1,0,Current,Current,2039691.85,0,0,2023-12-22,55342.8,False,Same,False,False,Standard,0,Static
2024-01-30,ZAAUTO2024-1-00026,ZAAUTO2024-1,0,Current,Current,2037593.92,0,0,2023-12-29,56891.28,False,Same,False,False,Standard,0,Static
2024-02-28,ZAAUTO2024-1-00026,ZAAUTO2024-1,0,Current,Current,1990745.28,0,0,2024-02-06,52670.02,False,Same,False,False,Standard,0,Static
2024-03-30,ZAAUTO2024-1-00026,ZAAUTO2024-1,0,Current,Current,1975495.65,0,0,2024-03-28,55828.66,False,Same,False,False,Standard,0,Static
2024-04-30,ZAAUTO2024-1-00026,ZAAUTO2024-1,0,Current,Current,1879318.88,0,0,2024-04-26,59522.89,False,Same,False,False,Standard,0,Static
2024-05-30,ZAAUTO2024-1-00026,ZAAUTO2024-1,0,Current,Current,1853363.22,0,0,2024-05-05,58199.12,False,Same,False,False,Standard,0,Static
2024-05-30,ZAAUTO2024-1-00026,ZAAUTO2024-1,0,Current,Current,1791626.16,0,0,2024-05-23,55558.14,False,Same,False,False,Standard,0,Static
2024-06-30,ZAAUTO2024-1-00026,ZAAUTO2024-1,0,Current,Current,1819236.47,0,0,2024-06-20,58995.61,False,Same,False,False,Standard,0,Static
2024-07-30,ZAAUTO2024-1-00026,ZAAUTO2024-1,20,1-29 DPD,Current,1714748.88,57827.59,1,2024-07-07,3057.8,False,Worse,False,False,SMA-0,1,Roll
2024-08-30,ZAAUTO2024-1-00026,ZAAUTO2024-1,0,Current,1-29 DPD,1719442.3,0,0,2024-08-15,55823.95,True,Better,False,False,Standard,0,Cure
2024-09-30,ZAAUTO2024-1-00026,ZAAUTO2024-1,0,Current,Current,1625501.54,0,0,2024-09-25,55477.77,False,Same,False,False,Standard,0,Static
2024-10-30,ZAAUTO2024-1-00026,ZAAUTO2024-1,0,Current,Current,1574295.91,0,0,2024-10-09,53966.78,False,Same,False,False,Standard,0,Static
2023-12-30,ZAAUTO2024-1-00027,ZAAUTO2024-1,0,Current,Current,570334.42,0,0,2023-12-19,26559.22,False,Same,False,False,Standard,0,Static
2024-01-30,ZAAUTO2024-1-00027,ZAAUTO2024-1,0,Current,Current,575439.15,0,0,2024-01-26,24848.57,False,Same,False,False,Standard,0,Static
2024-02-28,ZAAUTO2024-1-00027,ZAAUTO2024-1,25,1-29 DPD,Current,554579.47,26817.75,1,2024-01-30,12139.52,False,Worse,False,False,SMA-0,1,Roll
2024-03-30,ZAAUTO2024-1-00027,ZAAUTO2024-1,25,1-29 DPD,1-29 DPD,537190.11,26817.75,1,2024-03-10,13906.29,False,Same,False,False,SMA-0,2,Static
2024-04-30,ZAAUTO2024-1-00027,ZAAUTO2024-1,0,Current,1-29 DPD,523454.59,0,0,2024-04-21,25904.99,True,Better,False,False,Standard,0,Cure
2024-05-30,ZAAUTO2024-1-00027,ZAAUTO2024-1,0,Current,Current,502243.95,0,0,2024-05-11,27339.34,False,Same,False,False,Standard,0,Static
2024-05-30,ZAAUTO2024-1-00027,ZAAUTO2024-1,0,Current,Current,491116.95,0,0,2024-05-08,26176.82,False,Same,False,False,Standard,0,Static
2024-06-30,ZAAUTO2024-1-00027,ZAAUTO2024-1,0,Current,Current,466171.22,0,0,2024-06-02,24287.26,False,Same,False,False,Standard,0,Static
2024-07-30,ZAAUTO2024-1-00027,ZAAUTO2024-1,0,Current,Current,452864.91,0,0,2024-07-12,24444.64,False,Same,False,False,Standard,0,Static
2024-08-30,ZAAUTO2024-1-00027,ZAAUTO2024-1,0,Current,Current,453154.57,0,0,2024-08-25,26609.95,False,Same,False,False,Standard,0,Static
2024-09-30,ZAAUTO2024-1-00027,ZAAUTO2024-1,0,Current,Current,426525.58,0,0,2024-09-01,26470.44,False,Same,False,False,Standard,0,Static
2024-10-30,ZAAUTO2024-1-00027,ZAAUTO2024-1,0,Current,Current,424166.7,0,0,2024-10-28,25945.1,False,Same,False,False,Standard,0,Static
2023-12-30,ZAAUTO2024-1-00028,ZAAUTO2024-1,0,Current,Current,1970200.0,0,0,2023-12-15,41178.22,False,Same,False,False,Standard,0,Static
2024-01-30,ZAAUTO2024-1-00028,ZAAUTO2024-1,0,Current,Current,1970200.0,0,0,2023-12-28,40043.28,False,Same,False,False,Standard,0,Static
2024-02-28,ZAAUTO2024-1-00028,ZAAUTO2024-1,0,Current,Current,1950390.82,0,0,2024-02-05,42469.35,False,Same,False,False,Standard,0,Static
2024-03-30,ZAAUTO2024-1-00028,ZAAUTO2024-1,0,Current,Current,1953996.97,0,0,2024-03-09,41001.89,False,Same,False,False,Standard,0,Static
